deviceName,pm10,pm25,co2,tvoc,temperature,humidity,checkDateTime
sch_컴퓨터실_520,14,9,418,122,23,30,2024-03-24 4:00
sch_컴퓨터실_520,11,10,423,96,23,30,2024-03-24 5:00
sch_컴퓨터실_520,10,6,414,72,23,28,2024-03-24 6:00
sch_컴퓨터실_520,7,7,409,16,23,30,2024-03-24 7:00
sch_컴퓨터실_520,13,9,403,24,23,28,2024-03-24 8:00
sch_컴퓨터실_520,6,6,406,7,23,27,2024-03-24 9:00
sch_컴퓨터실_520,4,2,407,14,23,23,2024-03-24 10:00
sch_컴퓨터실_520,7,4,404,8,23,20,2024-03-24 11:00
sch_컴퓨터실_520,3,3,408,10,24,20,2024-03-24 12:00
sch_컴퓨터실_520,6,3,401,42,24,20,2024-03-24 13:00
sch_컴퓨터실_520,3,2,397,42,24,20,2024-03-24 14:00
sch_컴퓨터실_520,7,6,405,19,25,20,2024-03-24 15:00
sch_컴퓨터실_520,5,4,404,33,25,20,2024-03-24 16:00
sch_컴퓨터실_520,5,4,404,37,25,19,2024-03-24 17:00
sch_컴퓨터실_520,5,3,404,112,25,20,2024-03-24 18:00
sch_컴퓨터실_520,3,2,403,145,25,22,2024-03-24 19:00
sch_컴퓨터실_520,1,1,407,159,25,23,2024-03-24 20:00
sch_컴퓨터실_520,0,0,410,163,25,23,2024-03-24 21:00
sch_컴퓨터실_520,2,2,414,162,24,25,2024-03-24 22:00
sch_컴퓨터실_520,1,1,418,164,24,25,2024-03-24 23:00
sch_컴퓨터실_520,1,1,420,161,24,25,2024-03-25 0:00
sch_컴퓨터실_520,1,1,422,158,24,25,2024-03-25 1:00
sch_컴퓨터실_520,2,1,419,152,24,25,2024-03-25 2:00
sch_컴퓨터실_520,5,5,411,100,24,25,2024-03-25 3:00
sch_컴퓨터실_520,1,1,410,133,24,25,2024-03-25 4:00
sch_컴퓨터실_520,2,0,413,135,24,25,2024-03-25 5:00
sch_컴퓨터실_520,5,1,406,138,24,27,2024-03-25 6:00
sch_컴퓨터실_520,3,0,410,55,24,28,2024-03-25 7:00
sch_컴퓨터실_520,2,2,417,50,24,28,2024-03-25 8:00
sch_컴퓨터실_520,3,2,631,169,24,31,2024-03-25 9:00
sch_컴퓨터실_520,1,1,986,309,25,33,2024-03-25 10:00
sch_컴퓨터실_520,5,3,507,115,25,28,2024-03-25 11:00
sch_컴퓨터실_520,2,2,414,73,24,28,2024-03-25 12:00
sch_컴퓨터실_520,3,0,426,111,24,27,2024-03-25 13:00
sch_컴퓨터실_520,3,3,780,158,25,30,2024-03-25 14:00
sch_컴퓨터실_520,3,3,690,267,24,31,2024-03-25 15:00
sch_컴퓨터실_520,2,1,939,357,25,34,2024-03-25 16:00
sch_컴퓨터실_520,0,0,673,286,25,34,2024-03-25 17:00
sch_컴퓨터실_520,1,1,490,189,25,33,2024-03-25 18:00
sch_컴퓨터실_520,9,2,419,106,24,33,2024-03-25 19:00
sch_컴퓨터실_520,1,1,408,97,24,35,2024-03-25 20:00
sch_컴퓨터실_520,3,2,408,94,23,35,2024-03-25 21:00
sch_컴퓨터실_520,4,3,408,77,23,35,2024-03-25 22:00
sch_컴퓨터실_520,0,0,408,36,22,33,2024-03-25 23:00
sch_컴퓨터실_520,1,1,409,25,22,33,2024-03-26 0:00
sch_컴퓨터실_520,2,2,408,25,22,32,2024-03-26 1:00
sch_컴퓨터실_520,1,1,407,58,22,33,2024-03-26 2:00
sch_컴퓨터실_520,0,0,410,142,22,33,2024-03-26 3:00
sch_컴퓨터실_520,1,1,413,133,22,33,2024-03-26 4:00
sch_컴퓨터실_520,0,0,413,102,22,32,2024-03-26 5:00
sch_컴퓨터실_520,0,0,413,73,22,30,2024-03-26 6:00
sch_컴퓨터실_520,0,0,419,123,22,30,2024-03-26 7:00
sch_컴퓨터실_520,0,0,420,135,22,30,2024-03-26 8:00
sch_컴퓨터실_520,0,0,668,221,21,35,2024-03-26 9:00
sch_컴퓨터실_520,0,0,1560,448,22,41,2024-03-26 10:00
sch_컴퓨터실_520,1,1,708,243,22,35,2024-03-26 11:00
sch_컴퓨터실_520,1,1,548,223,23,31,2024-03-26 12:00
sch_컴퓨터실_520,0,0,476,169,23,30,2024-03-26 13:00
sch_컴퓨터실_520,0,0,502,193,23,30,2024-03-26 14:00
sch_컴퓨터실_520,0,0,771,260,23,33,2024-03-26 15:00
sch_컴퓨터실_520,0,0,1290,378,23,38,2024-03-26 16:00
sch_컴퓨터실_520,0,0,1139,374,23,35,2024-03-26 17:00
sch_컴퓨터실_520,0,0,872,325,24,33,2024-03-26 18:00
sch_컴퓨터실_520,1,1,730,270,23,31,2024-03-26 19:00
sch_컴퓨터실_520,0,0,628,229,23,31,2024-03-26 20:00
sch_컴퓨터실_520,0,0,604,217,23,31,2024-03-26 21:00
sch_컴퓨터실_520,3,3,596,212,23,33,2024-03-26 22:00
sch_컴퓨터실_520,0,0,548,191,23,33,2024-03-26 23:00
sch_컴퓨터실_520,0,0,519,184,23,31,2024-03-27 0:00
sch_컴퓨터실_520,0,0,503,176,23,31,2024-03-27 1:00
sch_컴퓨터실_520,0,0,486,165,23,31,2024-03-27 2:00
sch_컴퓨터실_520,2,2,472,155,23,31,2024-03-27 3:00
sch_컴퓨터실_520,0,0,464,144,23,30,2024-03-27 4:00
sch_컴퓨터실_520,0,0,457,133,23,30,2024-03-27 5:00
sch_컴퓨터실_520,2,2,450,122,23,30,2024-03-27 6:00
sch_컴퓨터실_520,1,1,451,113,23,30,2024-03-27 7:00
sch_컴퓨터실_520,1,1,450,102,23,30,2024-03-27 8:00
sch_컴퓨터실_520,3,1,454,103,23,30,2024-03-27 9:00
sch_컴퓨터실_520,1,1,477,121,24,30,2024-03-27 10:00
sch_컴퓨터실_520,0,0,529,144,23,31,2024-03-27 11:00
sch_컴퓨터실_520,1,1,612,173,24,30,2024-03-27 12:00
sch_컴퓨터실_520,1,1,621,159,25,30,2024-03-27 13:00
sch_컴퓨터실_520,3,2,680,181,25,31,2024-03-27 14:00
sch_컴퓨터실_520,1,1,733,182,25,31,2024-03-27 15:00
sch_컴퓨터실_520,1,1,901,247,25,33,2024-03-27 16:00
sch_컴퓨터실_520,1,1,785,209,25,33,2024-03-27 17:00
sch_컴퓨터실_520,1,1,778,211,25,33,2024-03-27 18:00
sch_컴퓨터실_520,0,0,678,184,25,33,2024-03-27 19:00
sch_컴퓨터실_520,1,1,665,162,25,33,2024-03-27 20:00
sch_컴퓨터실_520,0,0,631,148,24,33,2024-03-27 21:00
sch_컴퓨터실_520,2,1,607,487,24,33,2024-03-27 22:00
sch_컴퓨터실_520,1,1,539,201,24,33,2024-03-27 23:00
sch_컴퓨터실_520,1,1,483,111,24,33,2024-03-28 0:00
sch_컴퓨터실_520,1,1,461,89,24,31,2024-03-28 1:00
sch_컴퓨터실_520,0,0,446,76,24,31,2024-03-28 2:00
sch_컴퓨터실_520,2,2,437,70,24,31,2024-03-28 3:00
sch_컴퓨터실_520,0,0,435,70,24,31,2024-03-28 4:00
sch_컴퓨터실_520,3,3,429,70,24,31,2024-03-28 5:00
sch_컴퓨터실_520,4,4,424,74,24,31,2024-03-28 6:00
sch_컴퓨터실_520,2,2,423,73,24,33,2024-03-28 7:00
sch_컴퓨터실_520,1,1,421,73,24,33,2024-03-28 8:00
sch_컴퓨터실_520,1,1,432,79,24,33,2024-03-28 9:00
sch_컴퓨터실_520,1,1,509,100,24,35,2024-03-28 10:00
sch_컴퓨터실_520,2,2,596,154,24,35,2024-03-28 11:00
sch_컴퓨터실_520,4,3,570,172,24,35,2024-03-28 12:00
sch_컴퓨터실_520,2,2,757,268,24,39,2024-03-28 13:00
sch_컴퓨터실_520,8,7,1153,368,24,46,2024-03-28 14:00
sch_컴퓨터실_520,4,4,1606,451,24,49,2024-03-28 15:00
sch_컴퓨터실_520,2,2,1862,495,25,50,2024-03-28 16:00
sch_컴퓨터실_520,3,2,1308,480,25,44,2024-03-28 17:00
sch_컴퓨터실_520,2,2,811,347,25,39,2024-03-28 18:00
sch_컴퓨터실_520,1,1,643,246,24,39,2024-03-28 19:00
sch_컴퓨터실_520,2,2,570,198,24,39,2024-03-28 20:00
sch_컴퓨터실_520,1,1,536,175,24,39,2024-03-28 21:00
sch_컴퓨터실_520,1,1,514,161,24,39,2024-03-28 22:00
sch_컴퓨터실_520,3,3,496,159,23,39,2024-03-28 23:00
sch_컴퓨터실_520,5,4,492,134,23,39,2024-03-29 0:00
sch_컴퓨터실_520,3,2,465,127,23,38,2024-03-29 1:00
sch_컴퓨터실_520,3,3,452,108,23,36,2024-03-29 2:00
sch_컴퓨터실_520,10,6,437,92,23,36,2024-03-29 3:00
sch_컴퓨터실_520,5,4,426,74,23,35,2024-03-29 4:00
sch_컴퓨터실_520,8,7,418,59,23,35,2024-03-29 5:00
sch_컴퓨터실_520,13,10,413,50,23,33,2024-03-29 6:00
sch_컴퓨터실_520,13,6,406,32,23,31,2024-03-29 7:00
sch_컴퓨터실_520,10,9,402,29,23,31,2024-03-29 8:00
sch_컴퓨터실_520,14,7,407,33,23,31,2024-03-29 9:00
sch_컴퓨터실_520,8,5,443,42,22,33,2024-03-29 10:00
sch_컴퓨터실_520,10,7,516,66,23,33,2024-03-29 11:00
sch_컴퓨터실_520,10,10,539,81,23,35,2024-03-29 12:00
sch_컴퓨터실_520,6,6,535,100,23,35,2024-03-29 13:00
sch_컴퓨터실_520,18,12,513,118,23,36,2024-03-29 14:00
sch_컴퓨터실_520,12,10,533,140,23,38,2024-03-29 15:00
sch_컴퓨터실_520,11,9,559,162,24,36,2024-03-29 16:00
sch_컴퓨터실_520,12,12,548,159,24,36,2024-03-29 17:00
sch_컴퓨터실_520,14,14,538,143,24,36,2024-03-29 18:00
sch_컴퓨터실_520,15,11,526,132,24,36,2024-03-29 19:00
sch_컴퓨터실_520,11,10,503,110,23,36,2024-03-29 20:00
sch_컴퓨터실_520,16,13,477,86,23,36,2024-03-29 21:00
sch_컴퓨터실_520,12,12,459,65,23,35,2024-03-29 22:00
sch_컴퓨터실_520,7,6,454,47,22,35,2024-03-29 23:00
sch_컴퓨터실_520,10,5,447,40,22,33,2024-03-30 0:00
sch_컴퓨터실_520,13,5,443,39,22,33,2024-03-30 1:00
sch_컴퓨터실_520,5,5,436,38,22,32,2024-03-30 2:00
sch_컴퓨터실_520,7,7,428,38,22,32,2024-03-30 3:00
sch_컴퓨터실_520,8,8,427,30,22,32,2024-03-30 4:00
sch_컴퓨터실_520,14,9,426,27,22,30,2024-03-30 5:00
sch_컴퓨터실_520,12,3,434,31,22,30,2024-03-30 6:00
sch_컴퓨터실_520,6,5,433,31,22,28,2024-03-30 7:00
sch_컴퓨터실_520,7,6,428,30,22,28,2024-03-30 8:00
sch_컴퓨터실_520,9,7,426,34,23,28,2024-03-30 9:00
sch_컴퓨터실_520,10,4,423,43,23,28,2024-03-30 10:00
sch_컴퓨터실_520,9,6,418,58,24,28,2024-03-30 11:00
sch_컴퓨터실_520,5,3,411,58,24,27,2024-03-30 12:00
sch_컴퓨터실_520,4,3,406,67,25,27,2024-03-30 13:00
sch_컴퓨터실_520,6,5,402,67,25,25,2024-03-30 14:00
sch_컴퓨터실_520,9,5,402,56,25,25,2024-03-30 15:00
sch_컴퓨터실_520,6,4,402,58,25,25,2024-03-30 16:00
sch_컴퓨터실_520,10,8,405,62,24,27,2024-03-30 17:00
sch_컴퓨터실_520,5,5,410,74,24,27,2024-03-30 18:00
sch_컴퓨터실_520,6,4,414,81,24,28,2024-03-30 19:00
sch_컴퓨터실_520,13,6,423,86,24,30,2024-03-30 20:00
sch_컴퓨터실_520,6,5,424,87,23,30,2024-03-30 21:00
sch_컴퓨터실_520,16,7,425,76,23,30,2024-03-30 22:00
sch_컴퓨터실_520,9,8,426,77,23,30,2024-03-30 23:00
sch_컴퓨터실_520,7,5,429,68,22,30,2024-03-31 0:00
sch_컴퓨터실_520,8,7,428,63,22,30,2024-03-31 1:00
sch_컴퓨터실_520,8,6,425,57,22,30,2024-03-31 2:00
sch_컴퓨터실_520,4,4,419,52,22,28,2024-03-31 3:00
sch_컴퓨터실_520,3,3,416,44,22,28,2024-03-31 4:00
sch_컴퓨터실_520,2,2,417,39,22,27,2024-03-31 5:00
sch_컴퓨터실_520,5,3,415,36,22,27,2024-03-31 6:00
sch_컴퓨터실_520,2,1,417,35,22,27,2024-03-31 7:00
sch_컴퓨터실_520,5,4,428,40,22,27,2024-03-31 8:00
sch_컴퓨터실_520,4,2,428,48,23,27,2024-03-31 9:00
sch_컴퓨터실_520,3,3,424,58,23,25,2024-03-31 10:00
sch_컴퓨터실_520,6,3,422,10,23,19,2024-03-31 11:00
sch_컴퓨터실_520,7,7,421,19,24,19,2024-03-31 12:00
sch_컴퓨터실_520,6,5,417,23,24,17,2024-03-31 13:00
sch_컴퓨터실_520,5,5,416,12,24,15,2024-03-31 14:00
sch_컴퓨터실_520,4,3,414,15,24,15,2024-03-31 15:00
sch_컴퓨터실_520,3,3,416,30,24,17,2024-03-31 16:00
sch_컴퓨터실_520,5,4,420,61,24,19,2024-03-31 17:00
sch_컴퓨터실_520,2,2,416,104,24,22,2024-03-31 18:00
sch_컴퓨터실_520,3,3,422,126,24,22,2024-03-31 19:00
sch_컴퓨터실_520,2,2,433,132,24,23,2024-03-31 20:00
sch_컴퓨터실_520,7,7,431,129,24,23,2024-03-31 21:00
sch_컴퓨터실_520,5,4,430,121,23,23,2024-03-31 22:00
sch_컴퓨터실_520,4,4,430,116,23,23,2024-03-31 23:00
sch_컴퓨터실_520,5,5,423,108,23,23,2024-04-01 0:00
sch_컴퓨터실_520,2,2,420,98,23,23,2024-04-01 1:00
sch_컴퓨터실_520,2,2,415,90,23,23,2024-04-01 2:00
sch_컴퓨터실_520,2,1,414,86,23,23,2024-04-01 3:00
sch_컴퓨터실_520,8,5,417,85,23,23,2024-04-01 4:00
sch_컴퓨터실_520,4,4,425,83,23,23,2024-04-01 5:00
sch_컴퓨터실_520,6,5,428,81,22,24,2024-04-01 6:00
sch_컴퓨터실_520,5,3,431,82,22,24,2024-04-01 7:00
sch_컴퓨터실_520,4,4,443,91,23,23,2024-04-01 8:00
sch_컴퓨터실_520,2,1,586,166,22,27,2024-04-01 9:00
sch_컴퓨터실_520,8,5,1165,431,24,31,2024-04-01 10:00
sch_컴퓨터실_520,5,4,790,318,24,27,2024-04-01 11:00
sch_컴퓨터실_520,5,4,611,201,25,23,2024-04-01 12:00
sch_컴퓨터실_520,7,3,518,109,25,20,2024-04-01 13:00
sch_컴퓨터실_520,2,2,1236,480,26,26,2024-04-01 14:00
sch_컴퓨터실_520,5,5,854,237,26,22,2024-04-01 15:00
sch_컴퓨터실_520,7,7,612,189,27,17,2024-04-01 16:00
sch_컴퓨터실_520,5,3,492,48,26,15,2024-04-01 18:00
sch_컴퓨터실_520,2,1,542,112,25,19,2024-04-01 19:00
sch_컴퓨터실_520,3,3,556,151,25,20,2024-04-01 20:00
sch_컴퓨터실_520,3,3,534,140,24,22,2024-04-01 21:00
sch_컴퓨터실_520,3,3,518,124,24,22,2024-04-01 22:00
sch_컴퓨터실_520,1,1,521,371,24,22,2024-04-01 23:00
sch_컴퓨터실_520,2,2,505,237,23,22,2024-04-02 0:00
sch_컴퓨터실_520,3,3,490,153,23,22,2024-04-02 1:00
sch_컴퓨터실_520,2,2,488,111,23,22,2024-04-02 2:00
sch_컴퓨터실_520,2,2,484,88,22,22,2024-04-02 3:00
sch_컴퓨터실_520,2,2,475,76,22,22,2024-04-02 4:00
sch_컴퓨터실_520,4,4,468,70,22,22,2024-04-02 5:00
sch_컴퓨터실_520,3,3,470,66,21,22,2024-04-02 6:00
sch_컴퓨터실_520,0,0,468,63,21,24,2024-04-02 7:00
sch_컴퓨터실_520,1,1,467,65,21,22,2024-04-02 8:00
sch_컴퓨터실_520,3,3,705,151,22,25,2024-04-02 9:00
sch_컴퓨터실_520,10,7,1192,440,23,30,2024-04-02 10:00
sch_컴퓨터실_520,13,12,478,23,23,23,2024-04-02 11:00
sch_컴퓨터실_520,23,22,429,3,24,22,2024-04-02 12:00
sch_컴퓨터실_520,13,12,429,40,24,23,2024-04-02 13:00
sch_컴퓨터실_520,17,9,439,48,24,23,2024-04-02 14:00
sch_컴퓨터실_520,7,7,593,191,25,28,2024-04-02 15:00
sch_컴퓨터실_520,26,22,596,98,26,28,2024-04-02 16:00
sch_컴퓨터실_520,17,16,442,26,25,31,2024-04-02 17:00
sch_컴퓨터실_520,6,5,462,226,25,33,2024-04-02 18:00
sch_컴퓨터실_520,4,4,537,327,25,33,2024-04-02 19:00
sch_컴퓨터실_520,7,6,610,343,25,33,2024-04-02 20:00
sch_컴퓨터실_520,7,4,656,359,25,33,2024-04-02 21:00
sch_컴퓨터실_520,3,3,641,367,25,33,2024-04-02 22:00
sch_컴퓨터실_520,2,2,620,368,24,35,2024-04-02 23:00
sch_컴퓨터실_520,5,5,587,365,24,35,2024-04-03 0:00
sch_컴퓨터실_520,3,3,553,338,24,35,2024-04-03 1:00
sch_컴퓨터실_520,7,7,520,301,24,36,2024-04-03 2:00
sch_컴퓨터실_520,2,2,407,105,23,41,2024-04-03 3:00
sch_컴퓨터실_520,2,2,401,15,22,46,2024-04-03 4:00
sch_컴퓨터실_520,3,2,406,11,21,49,2024-04-03 5:00
sch_컴퓨터실_520,3,3,408,40,21,49,2024-04-03 6:00
sch_컴퓨터실_520,3,3,414,42,21,53,2024-04-03 7:00
sch_컴퓨터실_520,3,2,420,30,20,56,2024-04-03 8:00
sch_컴퓨터실_520,3,3,424,23,20,56,2024-04-03 9:00
sch_컴퓨터실_520,2,2,430,193,21,56,2024-04-03 10:00
sch_컴퓨터실_520,6,3,423,140,20,59,2024-04-03 11:00
sch_컴퓨터실_520,6,5,425,156,20,58,2024-04-03 12:00
sch_컴퓨터실_520,8,4,425,111,20,59,2024-04-03 13:00
sch_컴퓨터실_520,4,3,441,257,21,57,2024-04-03 14:00
sch_컴퓨터실_520,6,6,520,291,21,53,2024-04-04 1:00
sch_컴퓨터실_520,4,4,515,269,21,53,2024-04-04 2:00
sch_컴퓨터실_520,6,6,507,247,21,53,2024-04-04 3:00
sch_컴퓨터실_520,5,5,497,232,21,53,2024-04-04 4:00
sch_컴퓨터실_520,9,7,495,221,21,53,2024-04-04 5:00
sch_컴퓨터실_520,8,8,497,206,21,51,2024-04-04 6:00
sch_컴퓨터실_520,8,8,498,199,21,51,2024-04-04 7:00
sch_컴퓨터실_520,7,5,495,196,21,53,2024-04-04 8:00
sch_컴퓨터실_520,12,12,492,179,21,54,2024-04-04 9:00
sch_컴퓨터실_520,12,12,459,78,20,56,2024-04-04 10:00
sch_컴퓨터실_520,11,9,1284,242,22,60,2024-04-04 11:00
sch_컴퓨터실_520,8,5,953,206,22,57,2024-04-04 12:00
sch_컴퓨터실_520,7,7,799,160,22,56,2024-04-04 13:00
sch_컴퓨터실_520,5,3,1412,227,23,59,2024-04-04 14:00
sch_컴퓨터실_520,6,6,1644,233,24,58,2024-04-04 15:00
sch_컴퓨터실_520,4,4,1447,258,24,55,2024-04-04 16:00
sch_컴퓨터실_520,3,3,1079,186,23,52,2024-04-04 17:00
sch_컴퓨터실_520,6,4,675,127,23,47,2024-04-04 18:00
sch_컴퓨터실_520,1,1,609,129,23,47,2024-04-04 19:00
sch_컴퓨터실_520,3,3,563,123,22,48,2024-04-04 20:00
sch_컴퓨터실_520,5,5,539,117,22,48,2024-04-04 21:00
sch_컴퓨터실_520,5,5,530,107,22,48,2024-04-04 22:00
sch_컴퓨터실_520,4,4,517,97,22,48,2024-04-04 23:00
sch_컴퓨터실_520,3,3,500,90,22,48,2024-04-05 0:00
sch_컴퓨터실_520,2,2,484,79,21,46,2024-04-05 1:00
sch_컴퓨터실_520,5,2,473,74,21,46,2024-04-05 2:00
sch_컴퓨터실_520,2,2,461,69,21,45,2024-04-05 3:00
sch_컴퓨터실_520,2,2,452,62,21,45,2024-04-05 4:00
sch_컴퓨터실_520,5,4,448,57,21,45,2024-04-05 5:00
sch_컴퓨터실_520,3,3,448,53,21,45,2024-04-05 6:00
sch_컴퓨터실_520,2,2,447,51,21,43,2024-04-05 7:00
sch_컴퓨터실_520,2,1,449,52,21,43,2024-04-05 8:00
sch_컴퓨터실_520,2,2,447,53,21,43,2024-04-05 9:00
sch_컴퓨터실_520,2,2,446,60,21,43,2024-04-05 10:00
sch_컴퓨터실_520,2,2,444,67,21,43,2024-04-05 11:00
sch_컴퓨터실_520,2,1,441,76,22,43,2024-04-05 12:00
sch_컴퓨터실_520,3,2,436,81,22,43,2024-04-05 13:00
sch_컴퓨터실_520,5,4,436,85,22,43,2024-04-05 14:00
sch_컴퓨터실_520,3,3,433,87,22,43,2024-04-05 15:00
sch_컴퓨터실_520,4,4,430,89,22,41,2024-04-05 16:00
sch_컴퓨터실_520,3,3,434,92,22,41,2024-04-05 17:00
sch_컴퓨터실_520,3,3,438,94,22,43,2024-04-05 18:00
sch_컴퓨터실_520,4,3,441,89,22,41,2024-04-05 19:00
sch_컴퓨터실_520,3,3,446,76,22,41,2024-04-05 20:00
sch_컴퓨터실_520,6,4,446,67,22,41,2024-04-05 21:00
sch_컴퓨터실_520,10,10,447,60,21,41,2024-04-05 22:00
sch_컴퓨터실_520,7,7,449,60,21,41,2024-04-05 23:00
sch_컴퓨터실_520,9,7,458,55,21,40,2024-04-06 0:00
sch_컴퓨터실_520,6,6,469,54,20,42,2024-04-06 1:00
sch_컴퓨터실_520,7,6,463,50,20,42,2024-04-06 2:00
sch_컴퓨터실_520,9,8,469,46,20,42,2024-04-06 3:00
sch_컴퓨터실_520,12,11,468,42,20,40,2024-04-06 4:00
sch_컴퓨터실_520,13,9,467,40,19,40,2024-04-06 5:00
sch_컴퓨터실_520,7,7,471,39,19,40,2024-04-06 6:00
sch_컴퓨터실_520,10,7,476,38,19,40,2024-04-06 7:00
sch_컴퓨터실_520,7,7,475,42,19,42,2024-04-06 8:00
sch_컴퓨터실_520,13,12,486,44,19,42,2024-04-06 9:00
sch_컴퓨터실_520,10,10,483,51,19,42,2024-04-06 10:00
sch_컴퓨터실_520,7,7,475,63,20,42,2024-04-06 11:00
sch_컴퓨터실_520,7,7,475,70,20,40,2024-04-06 12:00
sch_컴퓨터실_520,5,5,465,79,20,40,2024-04-06 13:00
sch_컴퓨터실_520,8,7,458,87,21,38,2024-04-06 14:00
sch_컴퓨터실_520,6,5,454,96,21,38,2024-04-06 15:00
sch_컴퓨터실_520,9,8,446,88,21,37,2024-04-06 16:00
sch_컴퓨터실_520,15,9,442,52,22,35,2024-04-06 17:00
sch_컴퓨터실_520,4,4,443,63,22,35,2024-04-06 18:00
sch_컴퓨터실_520,9,9,453,76,21,37,2024-04-06 19:00
sch_컴퓨터실_520,13,11,460,73,21,37,2024-04-06 20:00
sch_컴퓨터실_520,6,6,471,67,21,37,2024-04-06 21:00
sch_컴퓨터실_520,8,8,481,69,21,37,2024-04-06 22:00
sch_컴퓨터실_520,15,14,487,68,20,35,2024-04-06 23:00
sch_컴퓨터실_520,9,9,482,65,20,35,2024-04-07 0:00
sch_컴퓨터실_520,11,10,482,53,20,35,2024-04-07 1:00
sch_컴퓨터실_520,14,14,476,46,20,33,2024-04-07 2:00
sch_컴퓨터실_520,12,12,476,43,19,34,2024-04-07 3:00
sch_컴퓨터실_520,12,12,480,41,19,34,2024-04-07 4:00
sch_컴퓨터실_520,14,14,476,37,19,34,2024-04-07 5:00
sch_컴퓨터실_520,11,10,483,35,19,34,2024-04-07 6:00
sch_컴퓨터실_520,12,12,487,36,19,34,2024-04-07 7:00
sch_컴퓨터실_520,12,11,486,37,19,34,2024-04-07 8:00
sch_컴퓨터실_520,11,10,486,51,19,34,2024-04-07 9:00
sch_컴퓨터실_520,15,14,488,49,20,33,2024-04-07 10:00
sch_컴퓨터실_520,27,22,484,4,20,29,2024-04-07 11:00
sch_컴퓨터실_520,20,19,453,4,21,27,2024-04-07 12:00
sch_컴퓨터실_520,27,25,450,11,21,27,2024-04-07 13:00
sch_컴퓨터실_520,23,21,444,21,21,27,2024-04-07 14:00
sch_컴퓨터실_520,30,24,443,28,22,28,2024-04-07 15:00
sch_컴퓨터실_520,24,22,438,17,22,28,2024-04-07 16:00
sch_컴퓨터실_520,33,32,448,32,22,28,2024-04-07 17:00
sch_컴퓨터실_520,25,20,467,72,22,28,2024-04-07 18:00
sch_컴퓨터실_520,13,10,461,85,22,27,2024-04-07 19:00
sch_컴퓨터실_520,14,10,468,156,22,30,2024-04-07 20:00
sch_컴퓨터실_520,10,10,471,168,22,30,2024-04-07 21:00
sch_컴퓨터실_520,6,6,481,166,21,32,2024-04-07 22:00
sch_컴퓨터실_520,5,5,488,157,21,32,2024-04-07 23:00
sch_컴퓨터실_520,4,3,486,138,21,30,2024-04-08 0:00
sch_컴퓨터실_520,8,5,488,131,20,30,2024-04-08 1:00
sch_컴퓨터실_520,4,4,480,122,20,30,2024-04-08 2:00
sch_컴퓨터실_520,5,5,475,110,20,30,2024-04-08 3:00
sch_컴퓨터실_520,4,4,471,102,20,30,2024-04-08 4:00
sch_컴퓨터실_520,3,3,465,95,19,30,2024-04-08 5:00
sch_컴퓨터실_520,5,4,466,89,19,30,2024-04-08 6:00
sch_컴퓨터실_520,4,4,467,85,19,30,2024-04-08 7:00
sch_컴퓨터실_520,3,3,469,88,19,30,2024-04-08 8:00
sch_컴퓨터실_520,3,3,656,135,20,32,2024-04-08 9:00
sch_컴퓨터실_520,6,6,1803,445,21,41,2024-04-08 10:00
sch_컴퓨터실_520,10,8,1069,358,21,37,2024-04-08 11:00
sch_컴퓨터실_520,13,10,671,202,21,32,2024-04-08 12:00
sch_컴퓨터실_520,14,11,713,235,22,32,2024-04-08 13:00
sch_컴퓨터실_520,12,9,1576,435,22,36,2024-04-08 14:00
sch_컴퓨터실_520,10,10,1467,366,21,37,2024-04-08 15:00
sch_컴퓨터실_520,15,14,1413,360,22,33,2024-04-08 16:00
sch_컴퓨터실_520,9,8,1172,286,22,32,2024-04-08 17:00
sch_컴퓨터실_520,6,6,1058,266,22,33,2024-04-08 18:00
sch_컴퓨터실_520,7,5,906,240,22,33,2024-04-08 19:00
sch_컴퓨터실_520,4,3,789,225,22,35,2024-04-08 20:00
sch_컴퓨터실_520,3,3,674,208,21,35,2024-04-08 21:00
sch_컴퓨터실_520,5,5,607,195,21,37,2024-04-08 22:00
sch_컴퓨터실_520,6,6,557,170,21,37,2024-04-08 23:00
sch_컴퓨터실_520,7,5,535,162,21,37,2024-04-09 0:00
sch_컴퓨터실_520,8,7,522,162,21,37,2024-04-09 1:00
sch_컴퓨터실_520,3,3,514,159,20,38,2024-04-09 2:00
sch_컴퓨터실_520,5,3,501,156,20,38,2024-04-09 3:00
sch_컴퓨터실_520,6,5,489,155,20,40,2024-04-09 4:00
sch_컴퓨터실_520,7,7,483,147,20,40,2024-04-09 5:00
sch_컴퓨터실_520,9,8,483,142,20,40,2024-04-09 6:00
sch_컴퓨터실_520,12,8,477,134,20,42,2024-04-09 7:00
sch_컴퓨터실_520,15,14,469,24,19,38,2024-04-09 8:00
sch_컴퓨터실_520,13,9,547,8,19,37,2024-04-09 9:00
sch_컴퓨터실_520,12,6,1089,172,20,40,2024-04-09 10:00
sch_컴퓨터실_520,6,6,681,490,20,37,2024-04-09 11:00
sch_컴퓨터실_520,13,8,539,462,20,35,2024-04-09 12:00
sch_컴퓨터실_520,9,8,478,321,21,35,2024-04-09 13:00
sch_컴퓨터실_520,7,7,459,224,21,33,2024-04-09 14:00
sch_컴퓨터실_520,6,5,661,296,21,35,2024-04-09 15:00
sch_컴퓨터실_520,6,6,1125,372,22,36,2024-04-09 16:00
sch_컴퓨터실_520,8,8,804,222,22,35,2024-04-09 17:00
